,estimated_distance,date,n_dispersion,dispersion_length,chisq,dof,energy,model_field_line_length_idl,TIME,GSM_X,GSM_Y,GSM_Z,MLT,L,STORM_PHASE,BX_GSM,DIST,BETA,datetime_str,KP,SW_P,DST,IMF_BY,IMF_BZ,direction,p_value,region,index,location,direction_et,dispersion_time,model_field_line_length_python,FlLen
172,9.394412156989477,2016-08-31,8.0,4,25.774471639978728,2.0,738.9167842864993,12.356908719902824,1472685000.0,-4.666543611780985,10.698460939744518,-2.6920642269945705,19.45533092243305,12.92477576093652,2.0,-31.786820888519287,11.978464620534947,0.0028979356574591513,2016-08-31 23:02:30,2.0,2.290833294391632,-25.299999713897705,6.068791508674622,-0.3826249986886978,PARA,2.530140255085911e-06,Lobe,172,south,outward,20.0,,12.529667434060821
173,9.409857670330792,2017-02-20,1.0,5,11.01952160074209,3.0,523.9395378112794,6.037635145870901,1487630550.0,0.6391255296159781,-5.3733319291198285,-3.853392895004992,5.9959375714798036,10.143147925989478,0.0,-17.144526481628418,6.644095710357492,0.04660518860915477,2017-02-20 22:32:30,2.0,2.0564000606536865,-6.3199999809265135,0.5022333323955535,2.0939666032791138,PARA,0.011620781886458653,Lobe,173,south,outward,25.0,,6.038564051009217
174,9.42166753039908,2017-02-23,1.0,4,44.95850167472013,2.0,226.27811503410337,6.528280350045319,1487847900.0,0.12673072084050008,-6.18954523559508,-1.930397355075218,5.879745135473605,7.103609824072459,0.0,-27.82891273498535,6.485581470030496,0.12801286214137433,2017-02-23 10:57:30,2.0,3.1331667304039,4.599999964237213,1.7035000324249268,-2.560000017285347,PARA,1.7273704688847147e-10,BL,174,south,outward,20.0,,6.5600081882374415
175,9.475571714351592,2016-04-24,2.0,4,25.78103140849646,2.0,738.9159774780276,9.119395966088783,1461481500.0,-8.24631687233663,-3.417083747671878,-2.0735951029255677,1.536103556028261,10.08645512897818,0.0,-59.987446784973145,9.164257856245047,0.12708290019269325,2016-04-24 06:57:30,2.0,2.399500012397766,-9.100000143051147,1.0827499777078629,3.465375065803528,PARA,2.5218552821559825e-06,BL,175,south,outward,20.0,,9.196728485378125
176,9.561851017940347,2016-04-15,2.0,2,0.1354664047980499,1.0,270.68030548095703,6.1553845518585355,1460678700.0,-0.04929752010492758,-5.666745107484991,-3.5453622488624785,6.245565432032701,9.252930846758,3.0,5.778047263622284,6.6847871442186415,0.06999548832992505,2016-04-15 00:02:30,3.0,1.8227500319480896,-43.0,-0.6260000020265579,-1.731999933719635,PARA,,BL,176,south,outward,10.0,,6.164691342400238
177,9.636352633444384,2016-02-19,1.0,5,22.433501864964608,3.0,644.7010467529299,8.048649550703635,1455859650.0,5.540063883915399,-5.474398568484763,-2.598589052487487,8.516147980913233,11.535889773773917,4.0,35.67937545776367,8.211249543709867,0.09280949093029237,2016-02-19 05:17:30,3.0,1.9944667100906373,-27.999999618530275,-3.1035999774932863,-1.968399977684021,PARA,5.29932261897903e-05,Dayside,177,south,outward,25.0,,8.028789244556481
178,9.661341301562912,2016-05-09,1.0,4,7.0448342165152145,2.0,620.3367156982423,7.410458059386415,1462765800.0,-7.463437380726097,-0.0929058325979125,-1.1466764809548995,0.08775288399405012,8.237647915066505,3.0,-93.08299255371094,7.552100037806846,0.1757035767739812,2016-05-09 03:42:30,3.0,1.933333396911621,-62.75,5.363500356674194,1.490999922156334,PARA,0.02952797652515582,BL,178,south,outward,20.0,,7.4817228164218195
179,9.78106430043458,2016-09-15,4.0,4,4.0125607422366665,2.0,599.4727020263673,8.924057983839685,1473914700.0,-4.733728396852747,6.901068438297762,-2.15846431999804,20.37823921412315,8.935305628729779,0.0,-40.23465633392334,8.642742331773176,0.3850883610110397,2016-09-15 04:37:30,2.0,1.9013333320617676,-30.100000381469727,1.6358750462532041,-5.9111248254776,PARA,0.13448799087270946,BL,179,south,outward,20.0,,9.032274677910536
180,9.844520007401307,2016-05-01,2.0,7,31.09982944624835,5.0,1001.9207055228097,9.533921730048581,1462085250.0,-8.889282055251678,-3.02681059379545,-1.9533396502022122,1.293611627535206,10.620763938938087,0.0,-57.12012699672154,9.59231184558209,0.06542920788402203,2016-05-01 06:32:30,2.0,2.0444284677505493,-1.1428571258272442,-4.683785779135568,-2.272785689149584,PARA,8.951557066483318e-06,BL,180,south,outward,35.0,,9.608924179317585
181,9.853477061466156,2017-04-01,1.0,4,10.49895660923119,2.0,5134.443138122559,7.304862206599643,1491051600.0,-4.386841376653291,-5.786328716005049,-2.1476218334926234,3.7045030411655264,8.81266660066946,4.0,-49.640910148620605,7.572656294416382,0.11070530421883845,2017-04-01 12:52:30,2.0,1.2935000360012054,-14.349999904632567,-3.7164998054504395,-2.408999979496002,PARA,0.005250256719532276,BL,181,south,outward,20.0,,7.3523255449766305
182,9.899765381819623,2016-02-17,1.0,9,30.962794847802634,7.0,472.6405080159505,7.03378050333862,1455690450.0,5.518828055415996,-4.416493449283155,-1.847037423315611,9.02771947029638,9.839749813070737,4.0,40.67141448126899,7.308559592420256,0.2088490174280536,2016-02-17 06:07:30,4.0,4.80166663063897,-37.600000593397354,-2.82183348470264,-4.4466111527548895,PARA,6.316393500538364e-05,Dayside,182,south,outward,45.0,,7.040082611067818
183,9.955992447068176,2016-02-18,2.0,6,16.195237632820326,4.0,281.3099759419759,7.042431288220375,1455776400.0,5.448342131015749,-4.498066104088129,-1.9126407335569375,8.96130583456847,9.876947916829357,3.0,61.569836934407554,7.320745481083481,0.12410575806577978,2016-02-18 06:07:30,4.0,2.416666626930237,-49.733333587646484,-2.4377222259839377,0.8344166477521261,PARA,0.0027680668080689586,Dayside,183,south,outward,30.0,,7.049169263275657
184,10.07467750720215,2016-10-04,2.0,5,3.710773473330471,3.0,2389.231643676758,7.427056991962435,1475553750.0,-2.913655941641985,6.074744847302924,-1.3237602625571934,19.82585034755632,6.909305605768738,4.0,-38.02111968994141,6.867077502274732,0.433117488236217,2016-10-04 03:52:30,2.0,1.7213999986648563,-50.32000045776367,2.5167999982833864,-3.7883999347686768,PARA,0.294436649160178,BL,184,south,outward,25.0,,7.518859680091603
185,10.22199580694833,2017-07-11,3.0,4,1.7355022033309766,2.0,5296.1728591918945,9.463358820472044,1499757000.0,-8.058595709781546,5.101660170577418,-0.9969683441879575,21.736646144486404,10.556071308383292,0.0,-45.929184913635254,9.589871649559383,0.05716792803620091,2017-07-11 07:02:30,2.0,1.3346666693687441,-15.200000286102295,3.277500092983246,-0.7560000121593474,PARA,0.4198947889165039,BL,185,south,outward,20.0,,9.55092719819528
186,10.30946021461223,2016-11-02,2.0,9,8.910616202364809,7.0,325.64596388075086,9.660249102841398,1478129250.0,1.3730883925580102,8.082195998983174,0.024615674154986958,17.3814473502064,8.20855387154441,4.0,-11.109355396694605,8.199850363720868,1.0409918659037998,2016-11-02 23:07:30,2.0,2.000999993748135,-33.02222230699327,-6.004000080956353,-2.8711111413107977,PARA,0.25913733027304775,PS,186,north,earthward,45.0,,9.70137033288069
187,10.34534410138632,2016-06-05,4.0,6,5.428487077737301,4.0,189.67041460673013,11.070818811438281,1465128900.0,-10.901369478883963,-3.5063796791404798,-0.4486599393683923,1.3350819974018375,14.340053934066738,0.0,-76.31420389811198,11.460463974297992,0.0006261017429775857,2016-06-05 12:02:30,2.0,8.798166751861572,1.9000000084439914,-10.237000147501629,-4.540999988714854,PARA,0.2460874041117791,Lobe,187,south,outward,30.0,,11.110539617431796
188,10.425689875773491,2016-08-20,10.0,6,15.1790172435882,4.0,567.9808705647788,9.733989061732395,1471717500.0,-2.576494627320474,8.831107391741249,-3.6662688994088186,18.471795490623624,12.249922177431728,0.0,-6.760403076807658,9.90369202198525,0.9014589751651955,2016-08-20 18:12:30,2.0,1.4809444745381672,-1.5,-2.5649999181429544,5.413666645685832,PARA,0.004343967877976307,BL,188,south,outward,30.0,,9.825531137463663
189,10.44161920150069,2016-08-29,1.0,4,6.221661499170816,2.0,1605.0834655761719,9.252295345198174,1472451000.0,-6.5935828435044845,6.010280554299431,-2.202090787273006,21.175260835098953,9.746941200500103,0.0,-37.60250282287598,9.189801277925223,0.5970173837340156,2016-08-29 06:02:30,2.0,2.7046666145324707,6.199999928474426,-2.3863750100135803,2.3253749012947087,PARA,0.044563918501416167,BL,189,south,outward,20.0,,9.346191657866711
190,10.455284771518789,2016-05-20,1.0,4,6.221640929737338,2.0,1605.0824737548828,7.2480552844180695,1463711100.0,-7.2178268251765285,1.201092444889683,-0.7262270419232635,23.341732894276646,8.089346804778168,0.0,-76.0857105255127,7.353577834717568,0.2885009883899884,2016-05-20 02:17:30,2.0,2.1700000166893005,-5.399999976158142,3.7464998960494995,2.8975000381469727,PARA,0.04456437683105163,BL,190,south,outward,20.0,,7.308355515372405
191,10.45571964634295,2016-08-20,5.0,4,6.2216539097972285,2.0,1605.0834655761719,9.63192090714048,1471675200.0,-7.568176619473543,5.601701389601086,-2.1228065417113036,21.529374260483895,10.396460036765019,0.0,-49.700050354003906,9.65228993518147,0.12314698201161817,2016-08-20 06:32:30,2.0,1.483999967575073,-8.200000047683716,-0.699000034481287,-0.180000014603138,PARA,0.04456408760785002,BL,191,south,outward,20.0,,9.727740947307131
192,10.47538263282297,2016-08-14,5.0,6,4.373222492566108,4.0,404.47350056966155,8.50515399103522,1471163400.0,-7.612550165064266,3.83787903763456,-1.4080708972624023,22.157117500028622,9.420417309679202,0.0,-45.46111170450846,8.641424398742489,0.4089223092001851,2016-08-14 08:17:30,2.0,,-5.566666762034099,,,PARA,0.35784576860073747,BL,192,south,outward,30.0,,8.578255762719655
