,estimated_distance,date,n_dispersion,dispersion_length,chisq,dof,energy,Time,GSM_X,GSM_Y,GSM_Z,Storm_phase,DIST,Beta,datetime_str,kp,SW_p,Dst,IMF_By,IMF_Bz,direction,FlLen,goodness_of_fit,region
1469,31.440245,2017-07-01,5.0,4,1.3805629,2.0,1489.4034574999998,1498948800.0,-20.06275625,-6.6263682500000005,4.873853575,0.0,21.683593000000002,0.26085792125,2017-07-01 22:33:20,2.0,,-2.9000000249999998,,,anti,48.49998802592013,0.5014349203455024,BL
1470,31.441346,2017-07-10,2.0,4,1.3805669,2.0,1489.4052124999998,1499664600.0,-22.09037775,-1.7698904,6.052777150000001,0.0,22.97289225,0.8961877975,2017-07-10 05:23:20,2.0,1.5917499499999999,-20.1000005,-0.299999995,0.7669999675,anti,39.43677646969862,0.5014339174766644,BL
1471,31.446444,2017-01-04,1.0,4,1.3805736,2.0,1489.40515,1483571100.0,4.99905435,-3.646808575,-1.87772165,0.0,6.4672414,0.048881251175,2017-01-04 22:56:40,2.0,2.89400005,-21.9,-7.06350015,-3.017,anti,9.303110882011337,0.5014322376758547,Lobe
1472,31.787676,2017-04-17,1.0,8,7.5401838,6.0,985.1491437500001,1492463100.0,3.0719750374999997,-11.004354625000001,-2.1603974624999998,0.0,11.62808525,2.0431640499999997,2017-04-17 20:46:40,2.0,1.8000000250000001,5.8749999375,2.0080625125,2.5845207625,anti,17.912187580169608,0.27376162244735314,PS
1473,31.846847,2016-06-03,2.0,8,14.450771000000001,6.0,1763.0892699999997,1464974400.0,-6.3342316375,-4.8476081375,-0.7590289475,0.0,8.013885649999999,0.14734407625,2016-06-03 17:03:20,2.0,0.9444285685714287,-3.0499999875,-1.702687535,-0.965354165,anti,88.4331030614685,0.024986738042184542,BL
1474,32.421272,2016-10-27,1.0,4,25.279197,3.0,4026.817975,1477527000.0,0.532045065,8.2917035,-0.40127588,4.0,8.318775675000001,0.43550450249999995,2016-10-27 00:03:20,2.0,,-46.05000025,,,anti,9.824748091992507,3.241097665140913e-06,BL
1475,32.547046,2017-08-04,1.0,6,6.1793036,4.0,2556.87265,1501844400.0,-21.1695515,7.947392833333333,2.6564760333333335,0.0,22.767725000000002,3.753405916666667,2017-08-04 10:46:40,2.0,7.7077779,-21.266666500000003,7.706499916666668,1.9218334166666668,anti,94.9608589538079,0.18615195656213002,PS
1476,32.566609,2017-08-23,2.0,6,6.1792783,4.0,2556.87265,1503517500.0,-18.800680333333332,15.383337499999998,2.4655860666666665,0.0,24.417238333333334,4.1981148,2017-08-23 19:33:20,2.0,2.3409999999999997,-28.066666999999995,-0.10733333966666674,-3.254666716666667,anti,305.19564452716986,0.18615373559180892,PS
1477,32.595088,2017-08-06,3.0,4,6.3479153,2.0,2721.8259875,1502060100.0,-22.15679025,9.975386050000001,4.73379465,0.0,24.75562625,3.424298375,2017-08-06 22:46:40,2.0,1.9101249999999999,-8.29999995,0.9569999600000001,0.25150001250000004,anti,123.95563759894603,0.041837690881715295,PS
1478,32.633447,2017-05-19,1.0,4,6.3479265,2.0,2721.82605,1495157100.0,-8.5185309,-1.629399275,-0.96619995,0.0,8.7269812,0.14384970425,2017-05-19 01:16:40,2.0,2.152500025,3.0999999750000002,6.7223749250000004,0.37162499374999997,anti,134.27976331755013,0.041837456591302336,BL
1479,32.647792,2016-06-04,1.0,4,6.3479553,2.0,2721.8259875,1465058100.0,-7.251621925,-4.761653625,-0.6133526025,0.0,8.697167125,0.13595208,2016-06-04 16:26:40,2.0,1.605,4.399999975,-0.009999992499999999,-1.5390000000000001,anti,166.51359939356954,0.041836854136265145,BL
1480,32.673357,2017-02-24,1.0,4,6.347994,2.0,2721.82605,1487965800.0,0.7476482275,-6.536578475,-3.977687175,0.0,7.6885632,0.09270135650000001,2017-02-24 19:43:20,2.0,1.711500025,-9.350000099999999,2.773500025,1.7539999249999998,anti,7.65393544763869,0.04183604460096979,BL
1481,32.763661,2016-09-28,1.0,4,6.3483162,2.0,2721.82605,1475038800.0,-3.5186225999999996,5.3232932,-1.342754325,0.0,6.5215003750000005,0.3254662725,2016-09-28 04:53:20,2.0,2.77899995,-26.15,4.952999925,0.13649998500000002,anti,16.885218581157655,0.04182930535704532,BL
1482,32.861024,2017-07-01,3.0,4,1.0642792,2.0,2570.4431250000002,1498923900.0,-22.964931,-4.1363528,6.2094648,0.0,24.14658675,5.459206475,2017-07-01 15:36:40,2.0,1.8042499749999998,-2.9999999500000003,10.254999775,1.48499995,anti,117.36868351712567,0.587346936808723,PS
1483,32.861789,2016-11-03,1.0,4,1.0642767,2.0,2570.4456999999998,1478133900.0,0.102109115,6.5942419249999995,0.12076519,4.0,6.596817724999999,0.5925049275000001,2016-11-03 00:36:40,2.0,1.9514999750000002,-24.85,-3.097999905,-4.732500075,anti,7.552752635383764,0.587347670992853,BL
1484,32.86260687618378,2016-03-27,1.0,4,1.0642756238915358,2.0,2570.4456999999998,1459073100.0,-5.8492493,-6.189754425,-2.6359153,0.0,8.915160825,0.6006725725000001,2016-03-27 09:56:40,2.0,2.599166825,-2.55,8.04899975,3.6715001,anti,84.8949596182135,0.587347987017838,BL
1485,32.874939,2016-05-12,3.0,4,1.0642643,2.0,2570.4431250000002,1463066400.0,-8.681639925,-6.93423175,-2.1157864,4.0,11.310804,0.203074525,2016-05-12 15:13:20,0.0,0.6683333333333333,-15.0,-2.665000025,-1.093999995,anti,82.6848217671322,0.5873513125597021,BL
1486,32.877643,2016-05-07,2.0,4,1.0642621,2.0,2570.4431250000002,1462644000.0,-6.40897345,-7.22175495,-3.158899175,0.0,10.15931025,0.305826685,2016-05-07 17:53:20,1.525,1.484375,-10.55,-2.534500025,3.8710000750000004,anti,478.12592253362675,0.587351958646501,BL
1487,32.88721,2016-05-07,3.0,4,1.0642563,2.0,2570.4431250000002,1462648500.0,-5.1471195000000005,-6.84451775,-3.262988375,0.0,9.1647255,0.244833745,2016-05-07 19:06:40,1.0,,-2.79999995,,,anti,48.09505553640204,0.5873536619696509,BL
1488,32.887982,2017-07-22,2.0,4,1.0642544,2.0,2570.4456999999998,1500695100.0,-7.99718145,-2.835619525,3.576869,0.0,9.208335475,0.32204336499999997,2017-07-22 03:36:40,2.0,,-9.84999985,,,anti,91.99989742370751,0.587354219955895,BL
1489,32.889356,2017-07-04,1.0,4,1.0642529,2.0,2570.4455749999997,1499128800.0,-24.5203845,-1.8642742,4.9206705500000005,0.0,25.07863725,7.420512175000001,2017-07-04 00:33:20,2.0,1.569999975,-1.2000000025,-1.454499955,1.8574999,anti,20.999999912047283,0.5873546604717252,PS
1490,32.890858,2017-08-17,1.0,4,1.0642523,2.0,2570.4455749999997,1502986500.0,-18.469422,16.235415500000002,-0.74984191,0.0,24.60240175,5.750605525,2017-08-17 16:06:40,2.0,4.1308332,-6.649999975,7.5869998,-0.17850007499999998,anti,168.93373912671535,0.5873548366781497,PS
1491,32.891192,2017-07-20,1.0,4,1.0642522,2.0,2570.4455749999997,1500532800.0,-20.0066425,7.968617825,1.4000248000000002,0.0,21.58066925,4.438543625,2017-07-20 06:33:20,2.0,3.022000025,3.300000025,-0.8979999799999999,2.7084999750000005,anti,22.999999841450773,0.5873548660458922,PS
1492,32.89701,2016-08-20,2.0,4,1.0642509,2.0,2570.4455749999997,1471715700.0,-2.156082625,8.451418525,-3.793762375,0.0,9.511826800000001,0.7271362124999999,2016-08-20 17:46:40,2.0,1.3860000000000001,-2.850000025,-3.2899999749999997,4.9554999,anti,26.746881780017464,0.5873552478266792,BL
1493,32.898208,2017-09-02,6.0,4,1.0642517,2.0,2570.4456999999998,1504327800.0,-7.3468857,2.247146775,1.944553475,4.0,7.925450175,0.09854192775000001,2017-09-02 04:43:20,2.0,2.9116666,-12.34999995,2.096750025,1.9890833775,anti,104.6000217857394,0.5873550128846271,BL
1494,32.89981,2017-08-18,4.0,4,1.0642506,2.0,2570.4455749999997,1503085800.0,-15.99952475,6.988467925,3.749812025,0.0,17.8574275,2.8951529550000004,2017-08-18 19:43:20,2.0,3.638333375,-27.799999999999997,0.5571250025,1.7741250499999999,anti,108.00905528066056,0.587355335929973,PS
1495,32.900585,2017-07-24,3.0,4,1.0642506,2.0,2570.4455749999997,1500859200.0,-23.2827835,3.95425115,5.527286675,0.0,24.254382750000005,1.00610758,2017-07-24 01:13:20,2.0,2.63166675,-6.799999825,-0.7089999725,4.0830001000000005,anti,25.49999994922874,0.587355335929973,PS
1496,32.903778,2016-05-28,1.0,4,1.0642532,2.0,2570.4431250000002,1464423600.0,-11.531863,-2.415718825,-1.2035407249999999,0.0,11.843621500000001,0.21204907,2016-05-28 08:13:20,2.0,2.96483345,-8.800000075,-5.7567502,3.587499975,anti,93.87340711559821,0.5873545723685327,BL
1497,32.928253,2017-08-29,1.0,4,1.0642621,2.0,2570.4455749999997,1503969900.0,-16.3891585,18.92347025,1.168588325,0.0,25.061321250000002,6.087229450000001,2017-08-29 01:16:40,2.0,2.0364583,1.4500000000000002,3.025833325,1.547666725,anti,37.999999703213135,0.587351958646501,PS
1498,32.932555,2016-04-07,3.0,4,1.0642673,2.0,2570.445825,1460025600.0,-7.125393425,-7.008912225,-2.8358186000000005,1.0,10.38950125,0.350627525,2016-04-07 10:33:20,2.0,6.132110900000001,0.0,-2.7915,-0.013374952499999981,anti,122.2655366270281,0.587350431533394,BL
1499,32.941064,2017-08-13,4.0,4,1.0642756,2.0,2570.4455749999997,1502611500.0,-14.554410999999998,4.701151374999999,2.95172965,0.0,15.57707075,1.180351875,2017-08-13 07:56:40,2.0,1.313375025,1.8,-3.7495002499999996,3.5145000750000004,anti,86.02995625514436,0.5873479940341609,PS
1500,33.693616,2016-03-26,2.0,5,2.7645701,3.0,6066.56182,1459010840.0,-3.8855556,-9.89825582,-5.49955504,0.0,11.971855399999999,1.3347664620000002,2016-03-26 16:36:40,2.0,2.5703999599999996,10.36000008,3.87400004,1.65079998,anti,222.97490772814766,0.4293655670424764,PS
1501,33.702215,2016-05-21,1.0,5,6.084998,3.0,2930.023786,1463847160.0,-8.133693419999998,-6.115491539999999,-1.5962932399999998,0.0,10.3009882,0.24961218799999996,2016-05-21 16:03:20,3.0,2.3610416,-10.68,4.211875025,3.816375025,anti,149.16353507020563,0.10754732587138482,BL
1502,33.885853,2017-02-13,1.0,4,9.7043785,2.0,3328.0268,1486957500.0,3.6318889000000003,-7.322291324999999,-3.283464425,0.0,8.808845875,0.33820454,2017-02-13 03:36:40,2.0,2.917625075,-7.649999975,0.6722500275000001,1.223625045,anti,12.262124295108194,0.007811258019978395,BL
1503,33.90486,2016-06-06,1.0,4,2.7601904,2.0,7248.696075,1465192500.0,-11.399358750000001,-0.005044339999999998,-1.183915175,0.0,11.46082975,0.28613577,2016-06-06 05:46:40,2.0,4.1876251,-49.05000025,-2.377000025,-4.8529998,anti,107.52412472216314,0.2515546039215023,BL
1504,33.904878,2017-07-02,4.0,4,9.704374,2.0,3328.0268,1498999800.0,-6.9333717749999995,-4.833650925000001,4.507778350000001,0.0,9.57919655,0.1733493669,2017-07-02 12:43:20,2.0,1.29399995,-18.5,7.12099995,2.90200005,anti,131.62856964555723,0.007811275595328682,BL
1505,33.905007,2017-10-14,1.0,4,2.7601853,2.0,7248.694575000001,1507963800.0,-4.863038325,5.20675395,-0.08682926125,3.0,7.1257062,0.27622187,2017-10-14 06:43:20,2.0,2.6484584250000003,-35.8500005,-0.7805000075,-0.28649998500000007,anti,47.049945601351794,0.25155524538656016,BL
1506,33.905133,2016-08-29,1.0,4,2.7601853,2.0,7248.694575000001,1472486700.0,-0.26445282000000003,7.562261075,-4.5054547750000005,0.0,8.807080075,0.4877054625,2016-08-29 15:56:40,2.0,2.42587495,-6.350000025,-0.4744999975,-1.38200009,anti,9.198816220565087,0.25155524538656016,BL
1507,33.905156,2016-05-28,2.0,4,2.7601846,2.0,7248.6944,1464458700.0,-5.758328625000001,-5.3105102,-1.285284825,0.0,7.93839365,0.14224401250000002,2016-05-28 17:56:40,2.0,2.112499975,-5.29999995,-3.929999875,-0.80487500675,anti,81.23227873430011,0.2515553334309115,BL
1508,33.92232,2017-08-01,1.0,4,9.7043931,2.0,3328.0263625,1501548000.0,-22.668791,9.787074875,4.308190325,0.0,25.064352,11.949600099999998,2017-08-01 00:33:20,2.0,2.1944444,8.04999995,2.4235001,-1.2059999515000002,anti,185.1513733455008,0.007811200998002921,PS
1509,33.96326,2017-08-14,1.0,4,2.7602987,2.0,7248.694700000001,1502672700.0,-7.6603049,11.30846425,-0.6351395025000001,0.0,13.673585749999999,1.596566425,2017-08-14 00:56:40,2.0,1.18862505,-4.899999975,-3.41350015,-1.56900005,anti,139.14992245342273,0.25154098260850033,PS
1510,34.244617,2016-04-07,1.0,4,6.1581093,3.0,4350.277424999999,1459987800.0,0.10545935074999999,-6.42027315,-4.352984225,4.0,7.758003125,0.16023811999999998,2016-04-07 00:03:20,2.0,2.343125025,-19.8500005,-1.5140000000000002,-1.96499995,anti,7.622751682387867,0.04600272477537681,BL
1511,34.521786,2016-04-13,1.0,4,9.2470277,2.0,5837.0190999999995,1460560200.0,-6.675730025,-9.1024694,-4.053688924999999,4.0,11.994014,0.210447585,2016-04-13 15:03:20,2.0,1.9703333666666667,-35.05000025,-0.10754164249999998,-4.270916775,anti,50.246937653683304,0.00981823556949979,BL
1512,34.549599,2016-10-05,1.0,6,6.107326100000001,4.0,5574.785333333334,1475639700.0,-2.8090765333333327,6.142027416666667,-1.2977419666666667,4.0,6.878770766666666,0.5347376016666666,2016-10-05 03:43:20,2.0,1.81899994,-38.36666766666667,2.4107499833333335,-1.2076665933333337,anti,13.353101630834164,0.19127518649287367,BL
1513,34.567738,2016-05-12,1.0,6,3.4552537,4.0,2152.7371866666667,1463023800.0,-7.4768504,0.22763843116666668,-1.0476448716666666,4.0,7.5544822,0.18028677833333331,2016-05-12 03:16:40,1.0,0.795499995,-19.166666666666668,-1.2527999920000001,-1.422800032,anti,147.45854298456135,0.4847146534612756,BL
1514,34.617552,2016-10-28,2.0,4,9.2468561,2.0,5837.018475,1477698000.0,1.0315402625,8.523493424999998,-0.31316757,2.0,8.591704175,0.42534412750000006,2016-10-28 23:33:20,2.0,2.967375025,-41.94999975,4.6019998,-4.108499825,anti,9.340801438362625,0.009819078010251836,BL
1515,34.962949,2016-05-23,2.0,4,21.422497,2.0,10381.41625,1464025200.0,-6.581098425,-5.8472105249999995,-1.6679346749999997,0.0,8.960342,0.09718593675000001,2016-05-23 17:33:20,0.0,0.8829999899999998,-0.25,2.597499975,1.444000025,anti,116.94656143681152,2.229276213761011e-05,BL
1516,35.155418,2016-09-03,1.0,5,3.4282851,3.0,2445.0657499999998,1472864840.0,-5.26697892,10.08206406,-2.6036449399999997,3.0,11.6693022,0.39453963799999997,2016-09-03 00:56:40,2.0,2.66519994,-25.0800002,1.9216000359999998,-2.1467999399999997,anti,79.87690369425508,0.3301831041925114,BL
1517,35.27113,2017-08-19,4.0,5,3.4283127999999996,3.0,2445.0658,1503119840.0,-6.59017322,0.1989756224,2.48162374,0.0,7.045497320000001,0.0480167242,2017-08-19 05:06:40,2.0,3.0476666749999994,-17.799999800000002,3.4876000400000002,-3.4231000799999998,anti,108.43490835043123,0.3301794188019478,Lobe
1518,36.171286,2017-07-23,2.0,5,6.5827622,3.0,4119.41939,1500849160.0,-23.729646999999996,4.509377359999999,5.56555366,0.0,24.787236,1.3659776780000001,2017-07-23 22:23:20,2.0,1.9399999499999998,-26.68,1.076399972,-2.31719996,anti,114.12011110004161,0.08645509199569734,PS
1519,36.606001,2017-09-29,1.0,4,3.3353383,2.0,8422.325550000001,1506728700.0,-8.140409,11.71979925,1.6702167250000002,4.0,14.367025,0.8702702975000001,2017-09-29 23:36:40,2.0,1.841541625,-17.1000005,1.2409999999999999,1.112000045,anti,111.81676025692765,0.18868635306936232,BL
1520,36.63879,2016-04-14,1.0,4,3.3353084,2.0,8422.325550000001,1460613300.0,-6.07246195,-1.716211575,-1.5039668,4.0,6.487875549999999,0.17383281725,2016-04-14 05:46:40,2.0,1.3619999999999999,-36.30000025,-3.2274999500000003,-0.35350000200000004,anti,187.36540985324356,0.18868917395142681,BL
1521,36.64048,2017-09-16,4.0,4,3.3353083,2.0,8422.325550000001,1505529300.0,-8.855525,6.6082685,1.6196645,3.0,11.167606000000001,0.533022495,2017-09-16 02:26:40,2.0,3.4652499500000005,-20.75,2.7595,-1.39050008,anti,99.46651600057777,0.1886891833858857,BL
1522,36.640487,2016-09-10,1.0,4,3.3353074,2.0,8422.32755,1473483000.0,-5.274606175,7.0683001999999995,-2.313614275,4.0,9.118101074999998,0.2486870975,2016-09-10 04:43:20,2.0,1.7355000250000001,-7.10000015,3.026000075,-1.13349995,anti,34.115112876536024,0.18868926829603738,BL
1523,36.644145,2017-07-13,2.0,4,3.3353073,2.0,8422.3253,1499958900.0,-11.459215749999998,-3.3857817000000003,4.98389685,0.0,12.9468395,3.206111375,2017-07-13 15:06:40,2.0,1.217166625,-3.100000025,2.614374925,-0.2148750095,anti,179.91442684300847,0.18868927773050104,PS
1524,36.698827,2016-09-06,1.0,4,3.3353929,2.0,8422.32755,1473144600.0,-5.478888475,4.822362275,-1.6599427500000001,3.0,7.4856813,0.3559617675,2016-09-06 06:43:20,2.0,1.42800005,-24.34999975,-1.331249995,0.21900002500000001,anti,55.91640823770322,0.18868120200223604,BL
1525,37.45589,2017-08-24,3.0,6,13.451645999999998,4.0,3952.16735,1503587700.0,-12.017325333333332,5.125308333333334,2.1849592833333333,0.0,13.246483166666666,2.23713335,2017-08-24 15:03:20,2.0,1.7743611166666664,-15.166666666666666,-2.2143332499999997,1.6863334116666666,anti,154.77273507589427,0.009267379312592361,PS
1526,37.98585,2017-07-16,1.0,8,4.827433200000001,6.0,1826.4299699999997,1500189300.0,-15.019857624999998,-2.04901245,5.487176925,0.0,16.121642750000003,1.2906833087499998,2017-07-16 06:56:40,2.0,10.0850832125,35.425,12.1272501875,-8.750500174999999,anti,97.02570723559836,0.5661291741237264,PS
1527,37.986665,2017-06-23,2.0,8,4.8274239,6.0,1826.430035,1498251600.0,-13.26860775,-9.103046925,3.4519425875000005,0.0,16.457390125000003,3.1793567750000005,2017-06-23 20:43:20,2.0,,11.674999999999999,,,anti,80.99997677930946,0.5661303862053995,PS
1528,40.793061,2016-09-09,1.0,4,26.55281,2.0,10825.883500000002,1473428100.0,1.91055705,5.647153599999999,-4.53748455,4.0,7.49252,0.07670696049999999,2016-09-09 13:26:40,2.0,0.9520000233333334,-10.95,2.6135,-0.1890000249999999,anti,5.901578881803813,1.7144726797146959e-06,BL
1529,41.137844,2016-05-31,1.0,6,6.1723076,4.0,10512.327283333334,1464654900.0,-6.022073233333333,2.556441216666667,-0.2541025183333333,0.0,6.548834983333333,0.1247768586,2016-05-31 00:23:20,2.0,1.4265832833333334,-9.966666683333333,2.4816666933333336,4.0483334,anti,110.469178567407,0.1866444771143717,BL
1530,41.476377,2016-05-20,3.0,4,2.6670668,2.0,7854.895025,1463759400.0,-8.4595215,-6.1942502,-1.6026423250000001,0.0,10.606805,0.1218906525,2016-05-20 15:43:20,0.0,,1.9,,,anti,88.99992296076289,0.26354440639006727,BL
1531,41.510961,2016-03-04,3.0,4,2.6670322,2.0,7854.895325000001,1457106900.0,-1.647868625,-9.8217344,-4.822894775,0.0,11.065589,0.6505766374999999,2016-03-04 15:46:40,0.0,0.9520000149999999,-2.0,2.3329998,0.0005000052500000081,anti,16.589791863957824,0.2635489657477361,BL
1532,41.517697,2016-05-26,1.0,4,2.667032,2.0,7854.895025,1464277500.0,-8.499535175,-5.590952475,-1.1369275749999999,0.0,10.237050500000002,0.31754425249999996,2016-05-26 15:36:40,1.0,1.8615000333333331,12.05,0.2913333506666667,-1.4480000666666666,anti,165.0190648473477,0.26354899210263405,BL
1533,41.522764,2016-08-07,1.0,4,2.667037,2.0,7854.89645,1470533700.0,-8.287344625,8.415362425,-2.024803975,4.0,11.983370749999999,0.44631400250000003,2016-08-07 01:26:40,2.0,1.77120835,-25.6999995,1.884000001,1.8630000050000002,anti,114.85463445114871,0.26354833323097737,BL
1534,41.53392,2016-04-14,3.0,4,2.6670397,2.0,7854.89645,1460638500.0,-7.584458375,-8.35653695,-3.198313575,2.0,11.7297835,0.24437410750000005,2016-04-14 12:46:40,2.0,2.1299999333333335,-37.849999249999996,-0.7189999899999999,-5.826499699999999,anti,56.49810233369172,0.2635479774409677,BL
1535,41.624876,2016-05-03,1.0,4,2.6672206,2.0,7854.895125,1462251900.0,-7.9441936250000005,-1.301851375,-1.548971175,0.0,8.1982432,0.188882165,2016-05-03 04:56:40,3.0,1.790374925,-25.80000025,-3.6575001499999997,-0.573499995,anti,92.99989759361621,0.2635241406044454,BL
1536,41.776497,2017-07-09,3.0,7,2.6586497999999996,5.0,3324.735221428571,1499624257.142857,-24.589591285714285,0.22615200285714285,5.367531428571428,0.0,25.169752428571424,4.257050157142857,2017-07-09 18:03:20,2.0,3.4690714857142857,-19.77142842857143,6.775714014285714,-1.2885714028571427,anti,117.2433983857884,0.7524351357309476,PS
1537,41.831805,2016-05-16,3.0,6,2.6584568,4.0,2260.556621666667,1463427000.0,-4.569409883333333,-5.937478316666667,-2.3619707333333335,0.0,7.856616766666668,0.18158511166666666,2016-05-16 19:16:40,3.0,2.4333889500000003,-9.1666665,0.5630000416666667,5.506333416666667,anti,37.713668222588645,0.6165034587669767,BL
1538,42.294599,2017-07-06,3.0,5,1.3984882,3.0,4248.80322,1499376160.0,-24.6064662,-1.08991268,5.14594142,0.0,25.1624394,19.3338278,2017-07-06 21:13:20,2.0,1.59889998,-10.600000040000001,-4.04073318,-2.6510666,anti,16.999999983974828,0.705889143796026,PS
1539,42.300062,2016-05-19,2.0,5,1.3984835,3.0,4248.79824,1463678240.0,-7.097310040000001,-6.26836882,-1.9591005400000001,0.0,9.67001736,0.16063369,2016-05-19 17:06:40,2.0,2.7505,1.0800000060000001,-0.876566686,1.88336674,anti,160.24239536281135,0.7058902457402636,BL
1540,42.306597,2017-07-30,1.0,5,1.3984856,3.0,4248.80322,1501407440.0,-13.2131096,0.876429718,4.32073668,0.0,13.929305600000001,0.7788904559999998,2017-07-30 09:26:40,2.0,1.0988889000000002,-13.8,3.3467998999999997,-1.2203999799999998,anti,152.51941473127786,0.7058897533821087,BL
1541,43.108494,2016-03-08,1.0,4,3.1928152,2.0,3489.7561499999997,1457458800.0,-1.2123580500000002,-10.101429,-5.986140525,4.0,11.804556250000001,0.7524926024999999,2016-03-08 17:33:20,1.25,2.07337495,-28.05000025,-2.531,0.51649999725,anti,15.955787653083163,0.20262311537870537,BL
1542,43.217557,2016-04-22,1.0,4,3.1926605,2.0,3489.7530750000005,1461308100.0,-7.916782775,-3.2264285,-2.0406171250000003,0.0,8.7895091,0.582317835,2016-04-22 06:46:40,1.0,2.4994166499999997,-2.25,0.40450001,-1.5915000774999999,anti,159.9239934101478,0.20263878888284492,BL
1543,43.278357,2016-04-10,3.0,4,3.1926383,2.0,3489.7561499999997,1460322600.0,-2.5768333500000002,-8.0170767,-5.587754500000001,0.0,10.1064595,0.5816128899999999,2016-04-10 21:03:20,2.0,2.6662500000000002,-1.2500000025,-1.172375,-4.2467501,anti,18.916443188568188,0.2026410381858852,BL
1544,43.278721,2016-04-09,2.0,4,3.1926383,2.0,3489.7561499999997,1460223300.0,-5.00819115,-9.263983625,-5.2739613,4.0,11.778044999999999,0.47437440750000004,2016-04-09 17:26:40,2.0,1.7619999499999999,-9.349999949999999,2.278,-2.4024999,anti,33.96072981506815,0.2026410381858852,BL
1545,43.279371,2017-11-16,2.0,4,3.1926348,2.0,3489.75335,1510865400.0,1.8446275499999998,13.3263985,3.16607285,0.0,13.821101500000001,2.547176925,2017-11-16 20:43:20,2.0,1.337499975,-18.0,0.4605001249999999,-0.71249998,anti,15.169097382171177,0.2026413928080122,PS
1546,43.280124,2016-04-25,3.0,4,3.1926348,2.0,3489.75335,1461583500.0,-9.02118545,-7.0028215,-2.4430142,0.0,11.67871775,0.64894209,2016-04-25 11:16:40,2.0,1.6246666749999998,-3.75,3.859499925,1.8009999474999998,anti,130.8940667329007,0.2026413928080122,BL
1547,43.280125,2016-04-23,2.0,4,3.1926348,2.0,3489.75335,1461447900.0,-2.4540246999999997,-6.718334175000001,-4.15319345,0.0,8.271217475,0.051772702749999996,2016-04-23 21:36:40,4.0,4.4599998,-14.500000100000001,1.29699991,-2.7453332395,anti,17.597945788746213,0.2026413928080122,BL
1548,43.280208,2017-05-17,1.0,4,3.1926383,2.0,3489.7561499999997,1495010100.0,-16.7612375,-18.20818375,2.6528964750000004,0.0,24.89012175,0.19601938724999998,2017-05-17 08:26:40,2.0,1.495000025,-9.95000015,-2.0975,-3.14900005,anti,15.499999901173023,0.2026410381858852,BL
1549,43.28023214676249,2016-04-20,1.0,4,3.192637096952094,2.0,3489.7530750000005,1461147300.0,-8.57965075,-6.4311911,-2.5060473500000002,0.0,11.01155625,0.43457280000000004,2016-04-20 10:06:40,2.0,1.164,-19.69999975,5.8270001250000005,-1.953,anti,108.59064922718495,0.20264116007936006,BL
1550,43.280306,2017-08-30,3.0,4,3.1926336,2.0,3489.756525,1504123800.0,-4.176256175,12.748569999999999,-1.672437875,0.0,13.5192045,11.220889875,2017-08-30 20:03:20,2.0,1.519833375,-4.75,-2.049000075,2.010499925,anti,114.73978643147696,0.20264151439288436,PS
1551,43.280455,2017-06-25,2.0,4,3.1926383,2.0,3489.7561499999997,1498368000.0,-22.7160465,-2.05578875,3.844773625,0.0,23.1306675,4.206556600000001,2017-06-25 05:13:20,2.75,2.221000075,-13.900000250000002,-1.8235001249999998,-5.633000150000001,anti,25.49999996565837,0.2026410381858852,PS
1552,43.281091,2016-09-11,2.0,4,3.1926383,2.0,3489.7561499999997,1473610500.0,0.5244088025,8.846452425,-5.035648675000001,4.0,10.193113499999999,0.4112200625,2016-09-11 16:06:40,2.0,1.225250025,-10.55,-0.467000005,-3.763500025,anti,9.766358206756404,0.2026410381858852,BL
1553,43.281366,2017-11-14,1.0,4,3.1926383,2.0,3489.7561499999997,1510628400.0,0.17429972924999998,11.76908975,1.6707324250000002,0.0,11.88859325,1.48683235,2017-11-14 02:53:20,3.0,3.280000025,-18.849999750000002,3.7721666000000003,4.673333225,anti,17.92803657564663,0.2026410381858852,PS
1554,43.28183,2016-10-17,4.0,4,3.1926383,2.0,3489.7561499999997,1476735900.0,2.53818025,11.02457275,-2.1002104249999998,4.0,11.50647475,1.247941515,2016-10-17 20:16:40,2.0,2.1697778666666667,-27.6499995,-2.6466248749999997,-1.3507500225,anti,11.729048483092935,0.2026410381858852,PS
1555,43.28481,2017-06-22,1.0,4,3.1926384,2.0,3489.7561499999997,1498106100.0,-20.39427175,-1.4792468749999999,2.7591258499999998,0.0,20.633173,6.204262075,2017-06-22 04:26:40,2.0,1.3416667,-21.299999749999998,-0.33900002,-4.0840002,anti,84.84239015964616,0.20264102805383344,PS
1556,43.347814,2016-10-26,1.0,4,3.1926608,2.0,3489.756525,1477467600.0,5.9751146749999995,2.5289484,-2.4097533999999996,3.0,6.921867199999999,0.06770068825,2016-10-26 07:33:20,2.0,2.662999975,-42.75,4.0949998249999995,-1.5579999450000002,anti,8.84726040284285,0.20263875848702884,BL
1557,43.440911,2016-04-03,2.0,4,3.1927841,2.0,3489.756575,1459687800.0,-6.3598968750000004,-8.62945335,-3.4860827,3.0,11.27261,0.6128287425,2016-04-03 12:43:20,2.0,2.1411111999999997,-27.05000025,-5.208000075,1.4924999749999999,anti,88.87157685886135,0.202626266192647,BL
