,energy,pitch angle,flag,flux,eflux,bx,xgsm,ygsm,zgsm,beta,imfBy,imfBz,storm_phase,velocity_o_all,v_par_all,v_perp_all,density_o_all,pressure_o_all,density_h_all,swp,swv,kp,dst,datetime_str,year,kp_gt_2,storm,region,energy_int
301843,1.8421173095703118,16.875,1.0,745.2545601645921,7934.766906738281,15.43537998199463,-3.7556305022758814,-4.859768519030872,0.495971797620303,0.1644970901484208,2.780730724334717,1.6055471897125242,nonstorm,10.486754594990789,1.370139670800345,10.38995364598613,0.07977688240324586,0.02357282153639863,6.004528604830599,2.116292476654053,329.1027221679688,1.0,3.0,2019-04-19 22:57:00,2019,False,False,1.0,2.0
301844,1.8421173095703118,16.875,1.0,1382.2250352004448,14684.091003417969,14.75512981414795,-3.765306455298798,-4.933979982289708,0.4865264243074334,0.1714079403241357,2.811884880065918,1.609420299530029,nonstorm,11.35947157089832,3.3850735492959987,10.66618706737308,0.1028001283975081,0.02060678968994578,6.700685335141432,2.108033657073975,329.13427734375,1.0,3.0,2019-04-19 22:59:00,2019,False,False,1.0,2.0
693986,1.8421173095703118,163.125,-1.0,486.7284675993142,4903.28955078125,144.4014282226562,-3.7550126013192795,-3.1519865130974596,1.916805419464729,0.003208150989594415,3.47649097442627,0.2231577783823013,nonstorm,8.496325807980716,3.004657224985029,7.947216905123741,0.08826106673938884,0.006724366941000073,5.343274480649992,1.6826473474502557,365.64990234375,0.7,3.0,2019-04-23 10:23:00,2019,False,False,1.0,2.0
693987,1.8421173095703118,163.125,-1.0,405.84340780889534,9378.473754882812,138.41033935546878,-3.774967384384053,-3.229964978231228,1.936773628592595,0.004934983556620562,3.48460841178894,0.2632173001766205,nonstorm,4.765579162253943,1.8510088374286542,4.354218450667465,0.1052172774828937,0.009218486609276657,5.7114803544759045,1.681748151779175,365.3096618652344,0.7,3.5,2019-04-23 10:25:00,2019,False,False,1.0,2.0
302145,1.8421173095703118,5.625,1.0,688.2853352941329,12817.29288736979,138.41033935546878,-3.774967384384053,-3.229964978231228,1.936773628592595,0.004934983556620562,3.48460841178894,0.2632173001766205,nonstorm,4.765579162253943,1.8510088374286542,4.354218450667465,0.1052172774828937,0.009218486609276657,5.7114803544759045,1.681748151779175,365.3096618652344,0.7,3.5,2019-04-23 10:25:00,2019,False,False,1.0,2.0
302147,1.8421173095703118,28.125,1.0,897.7405374840788,10957.47247314453,127.3395309448242,-3.813247001933313,-3.384554193827655,1.9758473229802311,0.007955235593747735,3.494615316390991,0.315384566783905,nonstorm,5.1433640746645715,2.131523702233148,4.607233631040983,0.08812192903483196,0.01074470545290708,4.608149565105943,1.6814569234848016,365.0359191894531,0.7,4.0,2019-04-23 10:29:00,2019,False,False,1.0,2.0
693989,1.8421173095703118,140.625,-1.0,822.3322898570708,9335.729370117188,127.3395309448242,-3.813247001933313,-3.384554193827655,1.9758473229802311,0.007955235593747735,3.494615316390991,0.315384566783905,nonstorm,5.1433640746645715,2.131523702233148,4.607233631040983,0.08812192903483196,0.01074470545290708,4.608149565105943,1.6814569234848016,365.0359191894531,0.7,4.0,2019-04-23 10:29:00,2019,False,False,1.0,2.0
302148,1.8421173095703118,28.125,1.0,578.8388645090579,7767.974609375,122.41332244873051,-3.8316067511855714,-3.461180091837314,1.9949618334217518,0.009943381877262005,3.4933049678802486,0.3301694393157959,nonstorm,6.123100334576173,2.358737860804417,5.387059837562502,0.0776296549726253,0.0108730635322182,4.212409228813585,1.678381681442261,364.9780883789062,0.7,5.0,2019-04-23 10:31:00,2019,False,False,1.0,2.0
302149,1.8421173095703118,5.625,1.0,998.9257129577924,12112.248046875,117.7158966064453,-3.849468394968556,-3.537370080540125,2.013800304046453,0.01228745170963928,3.499495983123779,0.3639495074748993,nonstorm,5.789634756542879,4.6342044455392335,2.9419066651274246,0.09605829711220404,0.011590011480838441,4.13661511643615,1.6755667924880981,364.9282836914062,0.7,5.0,2019-04-23 10:33:00,2019,False,False,1.0,2.0
693991,1.8421173095703118,174.375,-1.0,1093.303028451629,13216.6865234375,117.7158966064453,-3.849468394968556,-3.537370080540125,2.013800304046453,0.01228745170963928,3.499495983123779,0.3639495074748993,nonstorm,5.789634756542879,4.6342044455392335,2.9419066651274246,0.09605829711220404,0.011590011480838441,4.13661511643615,1.6755667924880981,364.9282836914062,0.7,5.0,2019-04-23 10:33:00,2019,False,False,1.0,2.0
693993,1.8421173095703118,163.125,-1.0,811.6695189351843,9091.121337890623,109.4081497192383,-3.883758660882419,-3.688471396895896,2.050664100657915,0.016506765197693608,3.49852466583252,0.4245900511741638,nonstorm,8.902811872200548,6.002421518927263,5.746949722663746,0.08622683847656101,0.01016635280793624,3.2524850480613816,1.6645462512969968,364.6581726074219,0.7,5.5,2019-04-23 10:37:00,2019,False,False,1.0,2.0
302152,1.8421173095703118,5.625,1.0,1415.2377692715522,21583.947021484382,105.6877670288086,-3.900216219814962,-3.7633969189498884,2.0686962926329557,0.01850626803508033,3.4918549060821533,0.4489515125751495,nonstorm,7.155893739250049,3.592097135245773,5.639348440620651,0.0926324951444888,0.01018628195790195,3.266096425272075,1.6598221063613892,364.5437316894531,0.7,5.0,2019-04-23 10:39:00,2019,False,False,1.0,2.0
693997,1.8421173095703118,163.125,-1.0,917.3587842008644,10519.8662109375,94.8623046875,-3.9469992368127484,-3.9857554633018797,2.1212304930183916,0.028240103224705267,3.458906412124634,0.528203010559082,nonstorm,5.339454913561512,4.152638864389857,3.31380276560916,0.06348160257431111,0.009905037739020708,1.9246545642389852,1.654569387435913,364.0810546875,0.7,5.5,2019-04-23 10:45:00,2019,False,False,1.0,2.0
302955,1.8421173095703118,28.125,1.0,498.7686510234317,7037.2994384765625,176.8112945556641,-3.9293296974489986,-2.3740851686420466,2.074116535412934,0.01637280673873436,-2.641273021697998,-0.5569090843200684,nonstorm,12.71975580876633,5.7104374812677685,11.32400355245527,0.04958968802746822,0.01725993414894446,3.641646028271788,1.4842032194137567,310.7101440429688,0.7,-2.0,2019-04-30 10:33:00,2019,False,False,1.0,2.0
302956,1.8421173095703118,16.875,1.0,760.4161386577712,9891.609008789062,169.2017211914062,-3.959600657379399,-2.450019701056937,2.098056120935479,0.02339577220342074,-2.659732580184937,-0.5377678871154785,nonstorm,13.8222746382166,2.688405311879037,13.51249636742382,0.055496229664925165,0.01886275973727566,4.5403856546305565,1.4842032194137567,310.7101440429688,0.7,-2.0,2019-04-30 10:35:00,2019,False,False,1.0,2.0
302957,1.8421173095703118,39.375,1.0,821.7545946890929,8278.333770751953,161.9622650146484,-3.989215067569325,-2.525563202922481,2.121640143708245,0.02627503879982232,-2.683009386062622,-0.5319468975067139,nonstorm,9.240606953735966,3.6958148615423783,8.426270399866128,0.05016802930394287,0.01437549956808671,3.5207143117532964,1.4835213422775269,310.7211303710938,0.7,-2.0,2019-04-30 10:37:00,2019,False,False,1.0,2.0
302959,1.8421173095703118,5.625,1.0,710.349643973163,8587.251953125,148.27880859375,-4.046558532721736,-2.675497618508873,2.167769180713055,0.036619091530594984,-2.7166380882263184,-0.5476723909378052,nonstorm,7.178610521497188,3.003109886459567,6.403437125595637,0.0496696605959108,0.01914344627418324,2.2083090827334533,1.4823613166809082,310.8041381835938,0.7,-3.0,2019-04-30 10:41:00,2019,False,False,1.0,2.0
303361,1.8421173095703118,16.875,1.0,543.1298182453813,6689.443603515625,35.29431533813477,-4.510581939725548,-3.7511508009896612,1.296269368543138,0.5081375663974533,-5.894959926605225,-2.408399105072021,nonstorm,9.42615650897742,3.6559408493030268,7.669995810005608,0.1103668575472612,0.04818268432907483,2.0478508134368347,2.021088838577271,408.9424438476562,2.7,-11.5,2019-05-03 22:57:00,2019,True,False,2.0,2.0
303808,1.8421173095703118,16.875,1.0,722.0136359042015,18521.72609710693,170.6121063232422,-4.194755572681576,-1.9111822498903999,2.244967190164061,0.02238450357039037,0.716421902179718,1.50321102142334,nonstorm,8.600078533343703,6.223233253143842,5.549095465073477,0.1616090117612397,0.03553098228354479,5.7068954651008585,1.207710862159729,349.3529968261719,0.3,-5.0,2019-05-07 10:27:00,2019,False,False,1.0,2.0
303810,1.8421173095703118,5.625,1.0,1303.904577096702,44191.303298950195,156.7578735351562,-4.2695753916596,-2.051840438997248,2.297545943274317,0.02805791505556982,0.7404423952102661,1.48778760433197,nonstorm,5.783065102634176,2.83335268480421,4.891513629077123,0.1586338232871745,0.03735140528286485,2.792092602239546,1.208965539932251,349.3080444335938,0.3,-5.0,2019-05-07 10:31:00,2019,False,False,1.0,2.0
695653,1.8421173095703118,174.375,-1.0,1313.081245714892,13227.9453125,150.4408569335938,-4.306005629354746,-2.121725761730132,2.323310102949561,0.032208831199569216,0.7619999051094055,1.47713041305542,nonstorm,7.3113359750692455,5.165075864497954,5.04902442697153,0.1415676161595988,0.03072788627103932,2.723916213410412,1.2094383239746092,349.3392944335938,0.3,-5.0,2019-05-07 10:33:00,2019,False,False,1.0,2.0
695655,1.8421173095703118,140.625,-1.0,371.7847772181736,9780.952335357666,138.9267883300781,-4.377003180834756,-2.260622758667608,2.373821319775649,0.043295945695212015,0.805084764957428,1.4268643856048582,nonstorm,7.358330447393935,4.457284144990358,5.620930527915468,0.1144545867421742,0.027751810484003242,2.13142353378804,1.209340691566467,349.3428344726562,0.3,-5.0,2019-05-07 10:37:00,2019,False,False,1.0,2.0
306050,1.8421173095703118,5.625,1.0,338.2123082229444,32806.894829886296,91.65312957763672,-4.596881327078588,-2.03722088155796,1.960869160657664,0.01968382548221273,3.96516752243042,2.042333364486694,nonstorm,10.682483291513961,4.591542286592233,9.241746527883926,0.1567202416850257,0.0515419700123391,3.3917746915995153,1.128158092498779,419.0850830078125,0.7,-2.5,2019-05-17 22:43:00,2019,False,False,1.0,2.0
697892,1.8421173095703118,140.625,-1.0,1528.8016941771,16832.9866027832,91.65312957763672,-4.596881327078588,-2.03722088155796,1.960869160657664,0.01968382548221273,3.96516752243042,2.042333364486694,nonstorm,10.682483291513961,4.591542286592233,9.241746527883926,0.1567202416850257,0.0515419700123391,3.3917746915995153,1.128158092498779,419.0850830078125,0.7,-2.5,2019-05-17 22:43:00,2019,False,False,1.0,2.0
697893,1.8421173095703118,163.125,-1.0,352.5143708527324,25033.736216227207,88.19792175292969,-4.643125574072147,-2.1043986304462,1.9677071947951659,0.024329628693086882,3.98586893081665,2.0371074676513667,nonstorm,5.879054129589425,1.5768138669812468,5.6036610829722155,0.1745106446380161,0.05565395118869188,3.155642952781568,1.130521774291992,419.2713317871094,0.7,-2.0,2019-05-17 22:45:00,2019,False,False,1.0,2.0
306053,1.8421173095703118,5.625,1.0,512.8043943009094,36180.32541910806,81.48957061767578,-4.733743843057326,-2.237811362335542,1.9807041460716017,0.03473278525748815,4.028388023376465,2.041370868682861,nonstorm,7.180458231986848,2.504803176107558,6.42756957347091,0.1616552328690443,0.056613682520423765,2.504284883870106,1.127372860908508,419.537353515625,0.7,-2.5,2019-05-17 22:49:00,2019,False,False,1.0,2.0
697896,1.8421173095703118,163.125,-1.0,315.08425916077323,3808.98046875,78.44123840332031,-4.77815061261648,-2.3040492350814246,1.986885121491116,0.04078048160467236,4.040318489074707,2.045158863067627,nonstorm,5.563486818407143,2.3642685021791934,4.949718966224071,0.1419736897526598,0.054358280976420516,2.8409997325576035,1.124416589736938,419.5766906738281,0.7,-3.0,2019-05-17 22:51:00,2019,False,False,1.0,2.0
697898,1.8421173095703118,163.125,-1.0,626.8798138896854,8523.05517578125,72.28215026855469,-4.865236415570528,-2.435596149202914,1.9986640689977466,0.05316318608321205,4.082868576049806,2.041007518768311,nonstorm,5.88038370481035,1.247262840667946,5.58200106102433,0.1108300144883101,0.051958332368396934,2.525554048382764,1.120731711387634,419.8358154296875,0.7,-4.5,2019-05-17 22:55:00,2019,False,False,1.0,2.0
306057,1.8421173095703118,16.875,1.0,473.08496175022964,6623.3592529296875,69.59998321533203,-4.907944409074021,-2.5009087591134094,2.0042816683089892,0.06186259444160125,4.110769748687743,2.033077001571655,nonstorm,8.369189397054868,3.869543862818058,7.23431513771707,0.1227273212802182,0.054436630097634366,2.2876959461196043,1.117822766304016,420.0863342285156,0.7,-5.0,2019-05-17 22:57:00,2019,False,False,1.0,2.0
306059,1.8421173095703118,39.375,1.0,310.08077217301866,3930.312164306641,64.60259246826172,-4.991758810947547,-2.630621829630034,2.015019538995698,0.08424085396303632,4.135864734649658,2.022781848907471,nonstorm,9.445436700320547,3.973495897527102,7.315947327099375,0.103138765509867,0.05273259427005411,2.8742718441171267,1.119842767715454,420.2378845214844,0.7,-5.0,2019-05-17 23:01:00,2019,False,False,1.0,2.0
306060,1.8421173095703118,39.375,1.0,667.0013884794355,6743.7047119140625,62.318443298339844,-5.032890958515853,-2.695026305896654,2.020157375374526,0.09995451985981886,4.136222362518311,2.021851778030396,nonstorm,8.820241214014256,3.24944569538763,7.965732417995395,0.1209674799429993,0.048886308796850984,3.2249280434468033,1.12038779258728,420.2016296386719,0.7,-4.5,2019-05-17 23:03:00,2019,False,False,1.0,2.0
306062,1.8421173095703118,16.875,1.0,658.8779451154397,12556.8129119873,58.14753341674805,-5.113665921360088,-2.8229415489594705,2.030012510484932,0.1320211126041808,4.189488887786865,2.007882833480835,nonstorm,9.661502378983148,4.88881299991617,7.804019826228392,0.1138424326898888,0.051583007776053985,3.9364312907974086,1.120916366577148,420.4940185546875,0.7,-4.5,2019-05-17 23:07:00,2019,False,False,1.0,2.0
697913,1.8421173095703118,151.875,-1.0,303.481223371795,3057.26171875,44.85116958618164,-5.454700005205739,-3.384248365387837,2.068889532033143,0.3321164095846028,4.3142004013061515,1.996799945831299,nonstorm,14.549566931774171,0.9700498958691904,14.516218974063198,0.06732970351696314,0.039563080947154265,2.67332781928023,1.1370834112167358,421.6459350585938,0.7,-1.5,2019-05-17 23:25:00,2019,False,False,1.0,2.0
306076,1.8421173095703118,28.125,1.0,380.4990203351459,4271.835510253906,39.44574737548828,-5.630013242748925,-3.6863843860520213,2.087828906793301,0.4588596874230881,4.355064392089844,1.9992945194244383,nonstorm,14.39808038587173,6.759489098023759,12.52098120510062,0.06093565341406443,0.0369279020180606,2.1227924603952144,1.144866585731506,422.5327758789062,0.7,-2.0,2019-05-17 23:35:00,2019,False,False,1.0,2.0
306895,1.8421173095703118,28.125,1.0,399.08309418003165,4020.352416992188,219.3913879394531,-4.120129255405087,-0.3948374209372349,2.263846767469791,0.0022648579025054,1.791619300842285,0.6966666579246521,nonstorm,3.6409445631768946,2.025568907998989,3.024921859395626,0.17756858743698,0.0366606574775488,4.079954566942499,1.020403981208801,407.3888854980469,0.7,-2.0,2019-05-21 10:17:00,2019,False,False,1.0,2.0
306896,1.8421173095703118,28.125,1.0,941.6894982128157,10235.46319580078,210.0321350097656,-4.176792821104495,-0.4531049896860296,2.298499398877448,0.00317452192263428,1.7980191707611082,0.7031132578849792,nonstorm,9.812911929333515,2.188268970558628,9.405722833758878,0.1942879395272905,0.04164215436515899,4.635491573233144,1.019000053405762,407.2320251464844,0.7,-2.0,2019-05-21 10:19:00,2019,False,False,1.0,2.0
306898,1.8421173095703118,39.375,1.0,529.8048850906329,5951.589828491211,192.7806854248047,-4.287620727147516,-0.5693784114136675,2.366507340888269,0.004169761153419994,1.7986366748809808,0.7143636345863342,nonstorm,8.550378829884737,2.269542575712302,7.65419538983337,0.1783970802582859,0.04007622396605872,4.0035964000238415,1.01640784740448,406.880615234375,0.7,-3.0,2019-05-21 10:23:00,2019,False,False,1.0,2.0
306900,1.8421173095703118,5.625,1.0,1094.8522970856031,13682.5419921875,177.5205383300781,-4.3952812856933585,-0.6852685404745629,2.432856881914017,0.006230378097960093,1.801770091056824,0.7271681427955627,nonstorm,4.1910078451150605,1.32235057825202,3.9316366392236533,0.1700103522005683,0.04245559232804826,3.7442692046162818,1.014000058174133,406.6953125,0.7,-3.0,2019-05-21 10:27:00,2019,False,False,1.0,2.0
698742,1.8421173095703118,174.375,-1.0,937.3387846010879,13238.0087890625,177.5205383300781,-4.3952812856933585,-0.6852685404745629,2.432856881914017,0.006230378097960093,1.801770091056824,0.7271681427955627,nonstorm,4.1910078451150605,1.32235057825202,3.9316366392236533,0.1700103522005683,0.04245559232804826,3.7442692046162818,1.014000058174133,406.6953125,0.7,-3.0,2019-05-21 10:27:00,2019,False,False,1.0,2.0
306903,1.8421173095703118,39.375,1.0,722.5401931930138,8941.362533569336,157.8686065673828,-4.551228147973194,-0.8583162004149072,2.5294396474190144,0.01133603044679864,1.8158121109008791,0.7332478761672974,nonstorm,7.409546899010997,1.085845398238263,7.301751435824571,0.1610988325667223,0.04180719894193945,2.6164767459069447,1.005046010017395,406.1596984863281,0.7,-3.0,2019-05-21 10:33:00,2019,False,False,1.0,2.0
306906,1.8421173095703118,28.125,1.0,321.85183382274965,4220.047286987306,141.3043060302734,-4.701006335020345,-1.030353529846193,2.622693627347088,0.02091372004650175,1.8237708806991584,0.7333605885505676,nonstorm,6.427081039258307,3.1469646767672463,5.512531906225803,0.1575647211650679,0.05131888444351418,2.300645888269976,0.9988598823547364,405.6272277832031,0.7,-3.0,2019-05-21 10:39:00,2019,False,False,1.0,2.0
306910,1.8421173095703118,5.625,1.0,879.9730953086925,10637.79052734375,122.7409820556641,-4.89194208326375,-1.2580898310635478,2.7421868811477417,0.04818911045917032,1.8359378576278693,0.7532029151916504,nonstorm,7.8157995418490875,3.3119464740331583,6.8723082585770525,0.1694087888239662,0.06174711244227269,2.166602469832383,0.9935899376869202,405.2059936523438,0.7,-2.0,2019-05-21 10:47:00,2019,False,False,1.0,2.0
306914,1.8421173095703118,5.625,1.0,2169.07037178299,30244.563110351562,107.21865844726558,-5.073756583093256,-1.483905286804046,2.856489333794851,0.0992711434988741,1.8681957721710212,0.7848869562149048,nonstorm,9.538237276556416,3.906844151341223,8.031076351213272,0.1365973453128574,0.05813229825841796,2.7222481617991696,0.9831149578094482,404.5435180664062,0.7,-1.0,2019-05-21 10:55:00,2019,False,False,1.0,2.0
307667,1.8421173095703118,5.625,1.0,2626.100777155238,36221.92611694337,138.71138000488278,-4.369440869815017,-1.266163279893779,2.199008416272819,0.014951858201873482,-1.721891403198242,0.08837839215993881,nonstorm,5.157073481973266,0.6145540344764158,5.101405031888381,0.1690628918433482,0.028720857184874164,20.8268659133742,1.807822346687317,335.2178344726562,1.3,8.0,2019-05-24 22:37:00,2019,False,False,1.0,2.0
307668,1.8421173095703118,5.625,1.0,2751.72399078653,38657.63024902344,132.43571472167972,-4.424913471616925,-1.329438775085064,2.2121865273885333,0.02033006178275053,-1.7064597606658942,0.0904424861073494,nonstorm,8.147034736599467,3.621079882996536,7.289117163631593,0.1523571653281394,0.03480689228832649,17.21760084892636,1.8309714794158942,335.3417358398438,1.3,8.0,2019-05-24 22:39:00,2019,False,False,1.0,2.0
